STATE_ABBR,REPORTING_YEAR,CATEGORY,SUM_REL_EST,AVG_REL_EST,MIN_REL_EST,MAX_REL_EST,STD_REL_EST,VAR_REL_EST
MS,2008,POTW NON METALS,4428666.1,86836.59019,0.0507,1791944,281494.7494,79239293943
IL,2008,ENERGY RECOVERY,13670503.93,22300.9852,0.1,1302064,102640.0621,10534982351
VA,2008,OTH DISP,502147.5145,10247.90846,0.1,87112.6,22560.00447,508953801.8
NY,2008,LAND TREA,2496.5,624.125,15,2421,1197.998774,1435201.063
ND,2008,WASTE TREATMENT,15042.3,1253.525,0.3,12360,3577.772783,12800458.09
VI,2008,WASTE TREATMENT,11176,588.2105263,0.1,5929.5,1441.837888,2078896.494
AZ,2008,LAND TREA,194699.32,38939.864,1.59,193458,86379.10059,7461349018
DE,2008,LAND TREA,31191,31191,31191,31191,0,0
HI,2008,TOTAL OFFSITE RELEASE,245556.936,1096.236322,0,96183,8355.711234,69817910.22
MP,2008,POTW RELEASE,0,0,0,0,0,0
WI,2008,TOTAL ON OFFSITE RELEASE,44431496.55,14591.62448,0,2800460,93633.1207,8767161293
KS,2009,AIR FUG,1724150.677,2817.239668,0.0001,153113,12618.45174,159225324.4
IN,2009,AIR STACK,40042510.89,20877.22153,0.0000032,3145032,150426.8091,22628224907
TX,2009,OTH LANDF,23076632.34,77699.09877,0.0001,3000000,306147.9865,93726589632
PA,2009,WATER,8860834.609,11202.06651,0.0000002,1672026,96083.17017,9231975590
WI,2009,AIR FUG,1486401.165,1310.759405,0.0000001,160000,7137.694823,50946687.39
FL,2009,OTH DISP,367183.8536,11126.78344,0.0242,120637,27578.68689,760583970.7
MS,2009,RECYCLING,31667615.89,150798.1709,0.67,13000000,929085.956,8.63201E+11
NE,2009,ENERGY RECOVERY,73063.33453,4059.074141,0.443,38757,10111.74193,102247324.8
RI,2009,AIR FUG,75285.81577,607.1436756,0.004,19848,2172.121071,4718109.949
TN,2009,POTW NON METALS,4753947.393,27639.22903,1.4,490452,65531.2154,4294340192
GA,2009,OTH DISP,1128483.771,19456.61674,0.0129983,232784.8,51885.78235,2692134410
MN,2009,SI 5.5.3B,2011473.774,71838.34907,0.174,1200000,231019.3641,53369946584
DC,2009,RECYCLING,78981.57,19745.3925,39.87,45641,21079.62207,444350466.8
WA,2009,POTW METALS,0,0,0,0,0,0
SD,2009,ENERGY RECOVERY,30320,3790,1388,9510,2734.691991,7478540.286
VI,2009,WATER,169718.0036,18857.55596,0.0036383,159514,52782.96059,2786040929
CA,2009,LAND TREA,374048.6973,20780.48319,0.000038,127505,38001.3484,1444102480
NJ,2009,LAND TREA,19460,19460,19460,19460,0,0
AR,2009,SI 5.5.3A,59829,19943,1,59823,34537.09316,1192810804
WV,2009,POTW RELEASE,4052.9282,4.663898964,0,1256,66.8511178,4469.071951
NE,2009,POTW RELEASE,2567.01553,3.526120234,0,750,34.57120999,1195.16856
CO,2009,POTW TREATMENT,568088.3,781.4144429,0,149285,7869.07327,61922314.13
TN,2009,TOTAL ONSITE RELEASE,79143653.39,38437.9084,0,12731518,376733.1508,1.41928E+11
TN,2009,TOTAL ON OFFSITE RELEASE,87374527.08,42435.41869,0,12731518,381120.9709,1.45253E+11
IA,2009,TOTAL ON OFFSITE RELEASE,43214510.34,26174.74885,0,4237592,186651.4306,34838756529
GA,2009,WASTE TREATMENT,2667181.626,11647.08134,0.1,694305,51178.7905,2619268597
OH,2009,ENERGY RECOVERY,30358616.81,32998.49653,0.01,1357851,132332.7273,17511950719
NC,2009,AIR FUG,3878833.526,3832.839453,0.0000011,463648,23990.0522,575522604.7
NM,2009,AIR FUG,413871.141,1961.474602,0.0000221,60000,6793.334519,46149393.89
LA,2009,RCRA C,4130545,133243.3871,11,780000,198633.9292,39455437815
VA,2009,WASTE TREATMENT,2221884.885,12412.76472,0.02,275044,39388.98728,1551492319
FL,2009,RECYCLING,17495909.97,52540.27019,0.00045,2792725,240961.5247,58062456382
NC,2009,RECYCLING,62945200.84,131135.8351,0.0056,6497900,600129.9092,3.60156E+11
TX,2009,UNINJ I,64043337.1,198892.3512,0.0020493,6988118,680524.1751,4.63113E+11
UT,2009,LAND TREA,204307.28,6810.242667,0.02,109920,22467.42767,504785305.9
IN,2009,RECYCLING,201190542.6,197827.4755,0.05,36977035,1455320.576,2.11796E+12
TN,2009,OTH DISP,226971.616,4282.483321,0.006,55000,10605.2513,112471355.2
MI,2009,RCRA C,2049582.441,45546.27646,0.610785,986510,177649.7274,31559425632
AZ,2009,ENERGY RECOVERY,819920.6024,32796.8241,6,525000,105314.153,11091070821
RI,2009,RECYCLING,5143561.38,73479.44829,0.5,900000,174209.407,30348917478
CO,2009,RECYCLING,18256281.27,111318.7882,1,6100000,635508.2513,4.03871E+11
WI,2009,OTH DISP,913421.176,19029.60783,0.001,596618,86945.2538,7559477158
RI,2009,ENERGY RECOVERY,303391.5,13190.93478,1,146509,39805.26239,1584458914
NM,2009,ENERGY RECOVERY,111486.2,5867.694737,0.2,66000,14775.59764,218318285.6
MS,2009,SI 5.5.3B,10273654.27,366916.2239,0.3,6555632,1290805.599,1.66618E+12
VT,2009,POTW METALS,0,0,0,0,0,0
CT,2009,POTW METALS,0,0,0,0,0,0
AR,2009,UNINJ IIV,7930,1321.666667,1,6217,2418.116099,5847285.467
WI,2009,OTH LANDF,788767.0148,11431.40601,0.0000099,135937,25942.23194,672999398.2
VI,2009,LAND TREA,13278.5,2213.083333,19.5,5411,2560.856631,6557986.686
GA,2009,SI 5.5.3A,48406.43006,16135.47669,0.0000573,48400,27941.89702,780749608.9
CA,2009,TOTAL OFFSITE RELEASE,5688466.123,1418.216436,0,984516.12,19769.98432,390852280.1
MA,2009,TOTAL OFFSITE RELEASE,2168255.231,1709.980466,0,365640,16781.81593,281629345.9
PA,2009,POTW RELEASE,24221.47141,5.800160778,0,9045,146.6167395,21496.4683
GA,2009,POTW RELEASE,43704.4379,18.47186724,0,18445,536.1337031,287439.3476
LA,2009,POTW RELEASE,1033.92502,0.363035471,0,621,12.59060618,158.5233641
SC,2009,POTW TREATMENT,2933264.212,1482.195155,0,1193652,29331.7351,860350684.2
AR,2009,POTW TREATMENT,1319609.04,955.5460101,0,397000,14919.566,222593449.5
MP,2009,POTW TREATMENT,0,0,0,0,0,0
MI,2009,TOTAL ONSITE RELEASE,54224037.35,18412.23679,0,8200000,201780.0974,40715207723
WY,2009,TOTAL ON OFFSITE RELEASE,25145500.26,82444.26315,0,8968000,575666.1216,3.31391E+11
CT,2009,TOTAL ON OFFSITE RELEASE,3440766.209,3748.111339,0,370257,18268.16371,333725805.4
MT,2009,AIR STACK,2024484.205,8542.127447,0.0000117,680418,46094.65542,2124717258
AR,2009,AIR STACK,11152839.53,14811.20788,0.0001,940000,77677.94042,6033862428
IA,2009,WASTE TREATMENT,1551114.83,9232.826369,0.00006,91005,18353.11151,336836702.2
NV,2009,OTH LANDF,1778987.32,19549.31121,0.02,652674,85337.24819,7282445929
FL,2009,POTW METALS,96,1.215189873,0,96,10.80084385,116.6582278
NY,2009,RCRA C,756260.7049,50417.38033,0.0049414,157000,58866.05658,3465212617
PA,2009,POTW METALS,0,0,0,0,0,0
NE,2009,OTH DISP,323853.05,11566.18036,1,71850,18147.72055,329339761.1
MN,2009,RECYCLING,25066103.81,50434.81651,0.237,7983132.72,385208.7494,1.48386E+11
OK,2009,ENERGY RECOVERY,1209781.79,12097.8179,0.19,400088,54198.97643,2937529046
GA,2009,SI 5.5.3B,12953231.03,97392.71448,0.0000137,4900000,443310.6421,1.96524E+11
DC,2009,AIR FUG,1148.029219,164.0041741,0.00142,566,225.4877737,50844.7361
CO,2009,SI 5.5.3B,2391267.28,64628.84541,0.02,1400000,270599.1707,73223911179
NM,2009,OTH DISP,4581213.05,143162.9078,1,3460000,612585.8045,3.75261E+11
GU,2009,AIR FUG,15278.6457,636.6102375,0.0557,4343,1222.056536,1493422.178
AR,2009,POTW METALS,0,0,0,0,0,0
MS,2009,UNINJ I,14022247.3,1078634.408,0.1,9479269,2614833.084,6.83735E+12
SD,2009,UNINJ IIV,55,27.5,15,40,17.67766953,312.5
OK,2009,UNINJ I,48215.3,12053.825,0.3,24962,12920.05682,166927868.2
AL,2009,UNINJ IIV,25799.804,3685.686286,0.004,16317.2,6462.835057,41768236.98
ID,2009,ENERGY RECOVERY,5,1.666666667,1,2,0.577350269,0.333333333
SD,2009,POTW NON METALS,85577,21394.25,362,55232,26092.1054,680797964.3
CT,2009,OTH DISP,1233.05,411.0166667,1.3,1044.75,556.6278612,309834.5758
IL,2009,TOTAL OFFSITE RELEASE,40904963.43,10363.558,0,8800043,165127.891,27267220398
CO,2009,TOTAL OFFSITE RELEASE,3028270.415,4165.433859,0,1160000,47685.163,2273874770
DE,2009,TOTAL OFFSITE RELEASE,2787079.962,11059.84112,0,1734309,114511.2407,13112824238
MO,2009,POTW RELEASE,28978.27281,15.01464912,0,13844,330.4453016,109194.0974
NY,2009,POTW RELEASE,19171.33625,8.434375823,0,5387,157.9213439,24939.15085
WI,2009,POTW TREATMENT,7146673.7,2538.782842,0,1900000,39327.252,1546632750
PA,2009,TOTAL ONSITE RELEASE,72874331.96,17450.74999,0,9800005,199533.4623,39813602580
AL,2009,TOTAL ONSITE RELEASE,78544025.21,35637.03503,0,4870723,200349.435,40139896112
CO,2009,TOTAL ONSITE RELEASE,17133972.04,23568.04958,0,3282318.5,164330.1793,27004407820
KS,2009,TOTAL ONSITE RELEASE,18306280.77,15487.54718,0,2235007.86,113133.3642,12799158091
ID,2009,TOTAL ON OFFSITE RELEASE,57818754.53,172079.6266,0,12310714,881562.5639,7.77153E+11
MA,2009,AIR STACK,2577594.956,4274.618501,0.000075,1135642,48075.99632,2311301422
FL,2009,WATER,1574222.979,7754.793,0.0000018,236604,29907.40665,894452972.7
SC,2009,WASTE TREATMENT,12462552.32,46157.60117,0.01323,1503671,174334.1512,30392396263
AR,2009,OTH LANDF,6747932.567,77562.4433,0.0000187,3200000,378161.3042,1.43006E+11
PA,2009,OTH LANDF,6043290.72,59247.94824,0.0000026,930000,120363.9409,14487478276
DC,2009,AIR STACK,4.3968,0.5496,0.0004,2.5469,1.022018459,1.04452173
NY,2009,OTH DISP,181639.197,7568.299875,0.1,80805,18855.34734,355524123.4
NM,2009,RECYCLING,2423709.15,44883.50278,0.04,1122300,170846.0494,29188372579
DC,2009,POTW NON METALS,1024,512,22,1002,692.9646456,480200
ME,2009,WASTE TREATMENT,578626.4971,16072.95825,0.0009,486000,80923.2664,6548575045
WI,2009,POTW METALS,0,0,0,0,0,0
ME,2009,RECYCLING,2322626.858,30968.3581,0.00004,732500,98172.60359,9637860095
AZ,2009,LAND TREA,170606.09,28434.34833,1.09,169667,69190.04547,4787262392
CA,2009,UNINJ I,341342,170671,9697,331645,227651.614,51825257352
WI,2009,RCRA C,55.6,55.6,55.6,55.6,0,0
UT,2009,POTW TREATMENT,1450396.55,1694.388493,0,150330,12556.44577,157664330.4
VA,2009,POTW TREATMENT,17444965.32,11254.81634,0,5731089,211006.9807,44523945915
AR,2009,TOTAL ONSITE RELEASE,30245714.95,21901.31423,0,3222800,137145.4091,18808863236
NY,2009,TOTAL ON OFFSITE RELEASE,22201245.48,9767.375925,0,3470080,92976.2642,8644585705
KS,2009,TOTAL ON OFFSITE RELEASE,21379189.33,18087.30062,0,2235007.86,115638.4967,13372261913
NE,2009,TOTAL ON OFFSITE RELEASE,30141989.6,41403.83187,0,4991536,316660.2995,1.00274E+11
TX,2009,WATER,12437765.32,10382.10795,0.0001165,1392824,78183.02174,6112584888
NH,2009,AIR STACK,2635021.176,15143.79986,0.0001215,1520000,124430.6496,15482986566
ID,2009,OTH LANDF,180529.7335,10619.39609,0.000037,92421.81,29224.93565,854096863.9
WI,2009,WATER,2916415.418,10161.72619,0.0000007,933466,67766.49169,4592297396
AR,2009,RECYCLING,62444823.7,197610.2016,0.0055,13202213,1054907.405,1.11283E+12
TX,2009,LAND TREA,2905525.608,27410.61894,0.048,1275928,134237.8446,18019798910
NV,2009,RECYCLING,7665732.05,58517.03855,0.01,3650465,333990.0937,1.11549E+11
IL,2009,ENERGY RECOVERY,10172940.29,18597.69706,0.02,1059270,88081.07539,7758275842
NC,2009,OTH LANDF,4866903.434,55305.72084,0.000021,740000,112002.8679,12544642415
OK,2009,OTH LANDF,1483996.572,33727.19482,0.0000441,580000,101428.0659,10287652554
IL,2009,LAND TREA,22029.13,957.7882609,0.13,16648,3439.090346,11827342.4
KY,2009,POTW NON METALS,17337213.74,124728.1564,0.02,10625028,933804.5338,8.71991E+11
IN,2009,ENERGY RECOVERY,13618937.49,28671.44735,0.007,2129384,147432.3386,21736294469
CO,2009,WASTE TREATMENT,7957179.63,130445.5677,5,1019084.31,261446.4561,68354249427
AZ,2009,OTH DISP,41707214.24,541652.133,2.8,11782599,1983016.502,3.93235E+12
ND,2009,RECYCLING,1035443.64,26549.83692,0.01,173000,42836.05798,1834927863
DE,2009,POTW METALS,0,0,0,0,0,0
IL,2009,SI 5.5.3A,35305,17652.5,5,35300,24957.33384,622868512.5
MS,2009,LAND TREA,0.0022701,0.0022701,0.0022701,0.0022701,0,0
SC,2009,POTW RELEASE,20411.19988,10.31389585,0,7930,207.0310728,42861.86511
ID,2009,POTW RELEASE,350.4902,1.043125595,0,237,13.40829124,179.782274
GU,2009,POTW TREATMENT,0,0,0,0,0,0
NE,2009,AIR FUG,622352.7224,1926.788614,0.000033,79000,8711.760637,75894773.4
OH,2009,POTW NON METALS,31109172.38,82082.24903,0.012573,12269752,646422.289,4.17862E+11
KS,2009,WASTE TREATMENT,771558.8775,6827.954668,0.0375,122985,19740.33985,389681017.4
TN,2009,AIR FUG,6946684.495,6967.587257,0.0000007,1354823,55905.05724,3125375425
AL,2009,OTH LANDF,8073010.658,49833.39912,0.0000095,1950274,197621.1899,39054134687
CA,2009,RCRA C,16468784.55,288926.0447,9,2982501.53,650370.6314,4.22982E+11
AZ,2009,AIR STACK,2153144.662,4457.856444,0.0000027,370495,22655.16709,513256596
CO,2009,AIR STACK,1764671.356,4325.174891,0.0000142,170000,15776.24702,248889970.1
MI,2009,WATER,2199631.458,8525.703327,0.0000201,1745469,108814.7507,11840649967
CT,2009,AIR FUG,417250.7987,1230.828315,0.0000001,53109,5324.936763,28354951.53
UT,2009,OTH LANDF,8422475.975,80214.0569,0.0157621,1367070,198782.4134,39514447857
NY,2009,RECYCLING,61686692.9,97297.62288,0.004,27899033,1129694.083,1.27621E+12
WY,2009,AIR STACK,1521729.116,6616.213547,0.0000402,187200,21857.88711,477767228.7
CA,2009,SI 5.5.3A,190.8071,11.22394706,0.0001,101.2,26.66095353,710.806443
SD,2009,AIR STACK,906694.7027,5365.057412,0.000011,76000,11106.74133,123359703.1
OR,2009,POTW NON METALS,6073056.406,69805.24605,0.112,1330122,171725.9318,29489795645
KS,2009,OTH DISP,126499.0464,1709.446573,0.00018,77941,9973.380209,99468312.8
MS,2009,OTH DISP,226674.04,6126.325405,1,133504,24690.24235,609608067.5
NH,2009,ENERGY RECOVERY,358144.5,11192.01563,0.1,67040,17902.18724,320488307.9
NC,2009,LAND TREA,221504.3,7145.3,0.0000073,77485,17355.0284,301197010.9
KS,2009,ENERGY RECOVERY,5081254.44,31365.76815,0.01,765029,103369.5345,10685260670
WY,2009,OTH LANDF,10284109.44,205682.1888,0.7,3050000,573102.5501,3.28447E+11
NM,2009,POTW METALS,0,0,0,0,0,0
MD,2009,OTH LANDF,1073727.31,48805.78683,0.0000952,583532,136300.9621,18577952275
IN,2009,RCRA C,118515.22,39505.07333,415.22,110000,61171.194,3741914975
DE,2009,ENERGY RECOVERY,2330189.59,101312.5909,0.6,654713,173089.5639,29959997139
ND,2009,POTW RELEASE,313.9030213,1.16692573,0,250,15.39395364,236.9738085
VT,2009,POTW RELEASE,329.56,3.2956,0,250,25.51912348,651.2256633
MO,2009,POTW TREATMENT,3112372.509,1612.628243,0,370000,16938.2487,286904269.1
ND,2009,POTW TREATMENT,524040.31,1948.105242,0,517123,31529.73029,994123892.3
NM,2009,TOTAL ONSITE RELEASE,14747725.82,44962.57871,0,3460053.8,279624.5437,78189885426
TX,2009,OTH DISP,637584.8483,3065.311771,0.0000049,121869,15611.26616,243711631.1
MS,2009,AIR STACK,13110609.74,20843.57669,0.0000019,1002745,94405.98999,8912490946
OR,2009,WATER,2123692.381,13971.6604,0.000011,670261,71851.65483,5162660302
CA,2009,POTW METALS,551.43,1.796188925,0,551.43,31.47177242,990.472459
MN,2009,POTW METALS,0,0,0,0,0,0
IL,2009,SI 5.5.3B,8352933.562,65771.13041,0.0602,1343299,172264.527,29675067246
KY,2009,OTH DISP,1078502.6,17680.37049,0.1,226730.5,53712.36503,2885018157
VT,2009,AIR FUG,14451.84974,516.1374907,0.0001,12351,2322.457146,5393807.197
NV,2009,OTH DISP,46640050.05,561928.3138,0.246,10100000,1798806.504,3.2357E+12
UT,2009,POTW NON METALS,2937097.039,43837.26924,2.611,300660,79886.91777,6381919630
MA,2009,RECYCLING,12351107.92,37427.59976,0.0000752,2089588,146815.8562,21554895621
MA,2009,WATER,5997.22005,74.0397537,0.00005,2478,305.2773026,93194.23149
KS,2009,UNINJ I,1060535.5,26513.3875,0.5,560000,93314.32033,8707562378
AK,2009,AIR STACK,102213.602,700.0931645,0.000006,32125,3099.977835,9609862.577
ID,2009,POTW NON METALS,6152058,236617.6154,10,2054060,545847.7328,2.9795E+11
TN,2009,POTW METALS,0,0,0,0,0,0
IA,2009,POTW METALS,0,0,0,0,0,0
NE,2009,RECYCLING,33087131.89,190155.9304,0.02,5801900,729984.7405,5.32878E+11
PR,2009,POTW METALS,0,0,0,0,0,0
CT,2009,SI 5.5.3B,0.09,0.09,0.09,0.09,0,0
HI,2009,LAND TREA,5127.35,5127.35,5127.35,5127.35,0,0
NY,2009,TOTAL OFFSITE RELEASE,4022634.765,1769.746927,0,548161,18508.27427,342556216.4
AZ,2009,TOTAL OFFSITE RELEASE,1036697.801,1146.789602,0,436750,16552.61993,273989226.4
MP,2009,TOTAL OFFSITE RELEASE,328.05,15.62142857,0,111,33.28095901,1107.622233
AS,2009,TOTAL OFFSITE RELEASE,0,0,0,0,0,0
WA,2009,POTW RELEASE,7208.580844,6.668437413,0,6150,187.5151301,35161.92401
KS,2009,POTW RELEASE,32934.13397,27.8630575,0,30139,876.7926654,768765.378
MN,2009,POTW RELEASE,30201.25778,19.93482362,0,10003,332.7568937,110727.1503
FL,2009,TOTAL ONSITE RELEASE,80815249.33,42691.62669,0,12260000,448651.7007,2.01288E+11
CT,2009,TOTAL ONSITE RELEASE,2260801.733,2462.746986,0,370257,16951.12415,287340610.1
MD,2009,TOTAL ONSITE RELEASE,33107574.49,48687.60954,0,11001100,508779.7412,2.58857E+11
TX,2009,TOTAL ON OFFSITE RELEASE,202630887.4,25224.80859,0,9606503,205354.1814,42170339823
NC,2009,TOTAL ON OFFSITE RELEASE,63765070.08,26414.69349,0,3750856,163880.1205,26856693882
LA,2009,TOTAL ON OFFSITE RELEASE,126562914.1,44439.22547,0,6434000,298818.0974,89292255353
AZ,2009,TOTAL ON OFFSITE RELEASE,61380193.7,67898.44436,0,11854958.97,621969.0013,3.86845E+11
LA,2009,AIR STACK,35090903.15,18795.3418,0.000001,5335336,161412.6238,26054035107
NY,2009,AIR STACK,7807878.927,6167.360922,0.0000004,1000000,42953.46305,1844999988
TN,2009,OTH LANDF,17445950.13,151703.9142,0.0000187,7049299,714250.7297,5.10154E+11
TN,2009,WATER,3008624.401,7559.357791,0.0000066,440000,41473.11334,1720019130
FL,2009,POTW NON METALS,11591624.42,206993.2932,0.88,9657334,1287482.447,1.65761E+12
NC,2009,POTW NON METALS,4403956.491,26370.99695,0.0002,1079224,112098.2567,12566019160
IN,2009,POTW NON METALS,8212598.042,51328.73776,0.018,3535166,284269.5461,80809174814
MI,2009,ENERGY RECOVERY,38868279.72,83229.72103,0.1,11100000,579352.7902,3.3565E+11
CA,2009,WASTE TREATMENT,20033154.77,31647.95383,0.0001125,2661249.72,171965.3604,29572085187
LA,2009,ENERGY RECOVERY,20959562.3,44594.81341,0.1,2540745,193544.1436,37459335508
AZ,2009,SI 5.5.3B,9514186.705,97083.5378,0.00085,1429330,233078.1107,54325405686
MN,2009,WATER,1204104.072,13529.25923,0.0017,603167,70511.45753,4971865643
KS,2009,WATER,620683.076,7569.305805,0.02,526780,58371.0309,3407177249
LA,2009,OTH DISP,291813.5868,3647.669835,0.0000388,91737,14760.31294,217866838.1
VA,2009,ENERGY RECOVERY,8167405.25,48906.61826,0.02,1432757,157524.45,24813952351
OK,2009,OTH DISP,2784505.84,53548.18923,1,2145935,301272.1714,90764921233
MS,2009,POTW METALS,152,2.268656716,0,152,18.56975554,344.8358209
WI,2009,LAND TREA,403053,33587.75,400,104755,34508.41047,1190830393
WI,2009,SI 5.5.3A,115397,57698.5,49105,66292,12153.04425,147696484.5
SC,2009,RCRA C,470,117.5,1,383,180.9281625,32735
MT,2009,RECYCLING,394550.0882,10959.72467,0.00088,87000,21408.51676,458324589.8
DE,2009,LAND TREA,28256,28256,28256,28256,0,0
GA,2009,TOTAL OFFSITE RELEASE,2061369.011,871.2464122,0,207814,6711.422294,45043189.21
RI,2009,TOTAL OFFSITE RELEASE,308300.6683,1020.86314,0,85492,6000.962013,36011545.09
MD,2009,TOTAL OFFSITE RELEASE,2914204.963,4285.595534,0,425300,24902.58568,620138773.6
IN,2009,POTW RELEASE,14169.79441,4.259030481,0,2500,53.14112796,2823.979481
MT,2009,POTW RELEASE,0,0,0,0,0,0
UT,2009,POTW RELEASE,2391.5213,2.793833294,0,1229,46.41964566,2154.783503
TN,2009,POTW TREATMENT,2078328.045,1009.387103,0,245226,9767.490051,95403861.9
RI,2009,POTW TREATMENT,510387.13,1690.023609,0,315306,18750.65064,351586899.5
TX,2009,TOTAL ONSITE RELEASE,174737071.8,21752.40531,0,7000128,172758.9533,29845655951
OK,2009,TOTAL ONSITE RELEASE,30965748.73,24772.59898,0,5332305,208484.9831,43465988164
WV,2009,TOTAL ONSITE RELEASE,37547732.34,43207.97737,0,5600000,264689.1768,70060360291
FL,2009,TOTAL ON OFFSITE RELEASE,85360075.66,45092.48582,0,12260000,449606.5659,2.02146E+11
MN,2009,TOTAL ON OFFSITE RELEASE,22291984.07,14714.1809,0,5832375,160078.1353,25625009408
MT,2009,AIR FUG,313979.0803,1635.30771,0.0000119,27300,3836.483253,14718603.75
MI,2009,LAND TREA,750,750,750,750,0,0
NJ,2009,WASTE TREATMENT,8097900.002,24029.37686,0.02,719984.62,98889.76741,9779186098
TN,2009,AIR STACK,25134814.9,21705.36693,0.000007,3200000,156922.1967,24624575831
GA,2009,WATER,12780860.47,29722.93132,0.0000005,3300000,225186.8842,50709132794
MS,2009,AIR FUG,3457960.028,6499.924865,0.00001,835675,42240.46871,1784257197
MA,2009,POTW NON METALS,16476772.26,155441.2477,2,3788120,532701.9268,2.83771E+11
CA,2009,OTH LANDF,280830.246,6849.518195,0.1,99846,17192.10968,295568635.1
CA,2009,UNINJ IIV,43267.6,2704.225,0.1,27668,7287.630587,53109559.58
VA,2009,RECYCLING,17212711.1,56995.73213,0.0204,3300000,269113.5291,72422091555
SC,2009,RECYCLING,87611864.77,205180.0112,0.03,13434400,964635.6909,9.30522E+11
AL,2009,LAND TREA,192760.6803,8031.695012,0.0002879,86400,20463.9291,418772394.1
WA,2009,SI 5.5.3B,3743855.035,120769.5173,0.3,1219869,285611.6851,81574034678
OR,2009,OTH DISP,12965.7,926.1214286,0.1,4724,1725.385569,2976955.363
PA,2009,SI 5.5.3A,19.3,6.433333333,0.8,14.5,7.166821704,51.36333333
AR,2009,TOTAL OFFSITE RELEASE,4347453.381,3148.047343,0,892303,34283.90031,1175385820
NC,2009,POTW TREATMENT,2177882.946,902.1884614,0,539612,15075.85992,227281552.3
CA,2009,POTW TREATMENT,14487349.85,3611.904724,0,1504663,41318.44081,1707213551
DC,2009,POTW TREATMENT,512,26.94736842,0,501,114.824733,13184.7193
NY,2009,TOTAL ONSITE RELEASE,18178610.71,7997.628998,0,3470000,91099.90061,8299191891
MS,2009,TOTAL ONSITE RELEASE,48361222.41,41762.71366,0,9766359,376382.4952,1.41664E+11
ND,2009,TOTAL ONSITE RELEASE,13274640.19,49348.1048,0,3718058,255441.2678,65250241311
VT,2009,TOTAL ONSITE RELEASE,158033.3093,1580.333093,0,117158,11808.31566,139436318.7
OR,2009,TOTAL ON OFFSITE RELEASE,19780784.22,23135.42014,0,3743673,164639.4701,27106155122
IA,2009,RECYCLING,18566799.51,53199.99861,0.09,4483761,270104.8461,72956627908
